SRR2761192,PRJNA280026,Amplicon,12499,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761193,PRJNA280026,Amplicon,14365,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761194,PRJNA280026,Amplicon,13358,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761195,PRJNA280026,Amplicon,6738,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761196,PRJNA280026,Amplicon,15741,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761197,PRJNA280026,Amplicon,17977,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761198,PRJNA280026,Amplicon,8064,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761199,PRJNA280026,Amplicon,9212,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761200,PRJNA280026,Amplicon,9692,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761201,PRJNA280026,Amplicon,11340,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761202,PRJNA280026,Amplicon,15692,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761203,PRJNA280026,Amplicon,10124,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761204,PRJNA280026,Amplicon,12524,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761205,PRJNA280026,Amplicon,8449,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761206,PRJNA280026,Amplicon,11346,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761207,PRJNA280026,Amplicon,8189,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761208,PRJNA280026,Amplicon,12544,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761209,PRJNA280026,Amplicon,10528,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761210,PRJNA280026,Amplicon,13289,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
