"D001172","838","genus","33","0","0","77","80.2083333333333"
"D001172","838","genus","35","0","0","77","80.2083333333333"
"D001172","838","genus","37","0","0","77","80.2083333333333"
"D001172","838","genus","39","1","1.04166666666667","78","81.25"
"D001172","838","genus","41","2","2.08333333333333","80","83.3333333333333"
"D001172","838","genus","43","2","2.08333333333333","82","85.4166666666667"
"D001172","838","genus","45","1","1.04166666666667","83","86.4583333333333"
"D001172","838","genus","47","1","1.04166666666667","84","87.5"
"D001172","838","genus","49","1","1.04166666666667","85","88.5416666666667"
"D001172","838","genus","51","0","0","85","88.5416666666667"
"D001172","838","genus","53","0","0","85","88.5416666666667"
"D001172","838","genus","55","0","0","85","88.5416666666667"
"D001172","838","genus","57","0","0","85","88.5416666666667"
"D001172","838","genus","59","2","2.08333333333333","87","90.625"
"D001172","838","genus","61","1","1.04166666666667","88","91.6666666666667"
"D001172","838","genus","63","1","1.04166666666667","89","92.7083333333333"
"D001172","838","genus","65","2","2.08333333333333","91","94.7916666666667"
"D001172","838","genus","67","1","1.04166666666667","92","95.8333333333333"
"D001172","838","genus","69","0","0","92","95.8333333333333"
"D001172","838","genus","71","2","2.08333333333333","94","97.9166666666667"
"D001172","838","genus","73","1","1.04166666666667","95","98.9583333333333"
"D001172","838","genus","75","0","0","95","98.9583333333333"
"D001172","838","genus","77","1","1.04166666666667","96","100"
"D001172","158846","genus","1","49","69.0140845070423","49","69.0140845070423"
"D001172","158846","genus","3","7","9.85915492957746","56","78.8732394366197"
"D001172","158846","genus","5","9","12.6760563380282","65","91.5492957746479"
"D001172","158846","genus","7","1","1.40845070422535","66","92.9577464788732"
"D001172","158846","genus","9","2","2.8169014084507","68","95.7746478873239"
"D001172","158846","genus","11","0","0","68","95.7746478873239"
"D001172","158846","genus","13","0","0","68","95.7746478873239"
"D001172","158846","genus","15","1","1.40845070422535","69","97.1830985915493"
"D001172","158846","genus","17","1","1.40845070422535","70","98.5915492957746"
"D001172","158846","genus","19","1","1.40845070422535","71","100"
"D001172","1730","genus","1","38","40","38","40"
"D001172","1730","genus","3","15","15.7894736842105","53","55.7894736842105"
"D001172","1730","genus","5","13","13.6842105263158","66","69.4736842105263"
"D001172","1730","genus","7","6","6.31578947368421","72","75.7894736842105"
"D001172","1730","genus","9","4","4.21052631578947","76","80"
"D001172","1730","genus","11","6","6.31578947368421","82","86.3157894736842"
"D001172","1730","genus","13","4","4.21052631578947","86","90.5263157894737"
"D001172","1730","genus","15","4","4.21052631578947","90","94.7368421052632"
"D001172","1730","genus","17","0","0","90","94.7368421052632"
"D001172","1730","genus","19","4","4.21052631578947","94","98.9473684210526"
"D001172","1730","genus","21","1","1.05263157894737","95","100"
"D001172","102106","genus","1","68","98.5507246376812","68","98.5507246376812"
"D001172","102106","genus","3","1","1.44927536231884","69","100"
"D001172","841","genus","1","51","53.6842105263158","51","53.6842105263158"
